* Block Type = 384-Well Block
* Date Created =
* Passive Reference = ROX
* Barcode = 

"Well","Well Position","Sample Name","Sample Color","Biogroup Name","Biogroup Color","Target Name","Target Color","Task","Reporter","Quencher","Quantity","Comments"
270,"L6","3522103460","""RGB(255,0,255)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
271,"L7","3522103465","""RGB(73,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
271,"L7","3522103465","""RGB(73,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
272,"L8","3522103426","""RGB(109,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
272,"L8","3522103426","""RGB(109,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
273,"L9","3522103482","""RGB(146,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
273,"L9","3522103482","""RGB(146,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
274,"L10","3522103443","""RGB(182,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
274,"L10","3522103443","""RGB(182,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
275,"L11","3522103499","""RGB(219,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
275,"L11","3522103499","""RGB(219,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
276,"L12","3522103460","""RGB(255,0,255)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
276,"L12","3522103460","""RGB(255,0,255)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
277,"L13","3522103465","""RGB(73,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
277,"L13","3522103465","""RGB(73,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
278,"L14","3522103426","""RGB(109,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
278,"L14","3522103426","""RGB(109,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
279,"L15","3522103482","""RGB(146,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
279,"L15","3522103482","""RGB(146,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
280,"L16","3522103443","""RGB(182,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
280,"L16","3522103443","""RGB(182,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
281,"L17","3522103499","""RGB(219,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
281,"L17","3522103499","""RGB(219,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
282,"L18","3522103460","""RGB(255,0,255)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
282,"L18","3522103460","""RGB(255,0,255)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
283,"L19","3522103465","""RGB(73,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
283,"L19","3522103465","""RGB(73,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
283,"L19","3522103465","""RGB(73,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
284,"L20","3522103426","""RGB(109,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
284,"L20","3522103426","""RGB(109,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
284,"L20","3522103426","""RGB(109,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
285,"L21","3522103482","""RGB(146,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
285,"L21","3522103482","""RGB(146,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
285,"L21","3522103482","""RGB(146,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
286,"L22","3522103443","""RGB(182,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
286,"L22","3522103443","""RGB(182,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
286,"L22","3522103443","""RGB(182,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
287,"L23","3522103499","""RGB(219,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
287,"L23","3522103499","""RGB(219,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
287,"L23","3522103499","""RGB(219,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
288,"L24","3522103460","""RGB(255,0,255)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
288,"L24","3522103460","""RGB(255,0,255)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
288,"L24","3522103460","""RGB(255,0,255)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
289,"M1","3522103473","""RGB(255,0,219)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
289,"M1","3522103473","""RGB(255,0,219)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
290,"M2","3522167710","""RGB(255,0,182)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
290,"M2","3522167710","""RGB(255,0,182)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
291,"M3","3522103490","""RGB(255,0,146)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
291,"M3","3522103490","""RGB(255,0,146)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
292,"M4","3522103451","""RGB(255,0,109)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
292,"M4","3522103451","""RGB(255,0,109)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
293,"M5","3522103507","""RGB(255,0,73)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
293,"M5","3522103507","""RGB(255,0,73)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
294,"M6","3522103468","""RGB(255,0,36)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
294,"M6","3522103468","""RGB(255,0,36)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
295,"M7","3522103473","""RGB(255,0,219)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
295,"M7","3522103473","""RGB(255,0,219)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
296,"M8","3522167710","""RGB(255,0,182)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
296,"M8","3522167710","""RGB(255,0,182)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
297,"M9","3522103490","""RGB(255,0,146)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
297,"M9","3522103490","""RGB(255,0,146)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
298,"M10","3522103451","""RGB(255,0,109)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
298,"M10","3522103451","""RGB(255,0,109)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
299,"M11","3522103507","""RGB(255,0,73)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
299,"M11","3522103507","""RGB(255,0,73)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
300,"M12","3522103468","""RGB(255,0,36)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
300,"M12","3522103468","""RGB(255,0,36)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
301,"M13","3522103473","""RGB(255,0,219)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
301,"M13","3522103473","""RGB(255,0,219)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
302,"M14","3522167710","""RGB(255,0,182)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
302,"M14","3522167710","""RGB(255,0,182)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
303,"M15","3522103490","""RGB(255,0,146)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
303,"M15","3522103490","""RGB(255,0,146)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
304,"M16","3522103451","""RGB(255,0,109)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
304,"M16","3522103451","""RGB(255,0,109)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
305,"M17","3522103507","""RGB(255,0,73)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
305,"M17","3522103507","""RGB(255,0,73)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
306,"M18","3522103468","""RGB(255,0,36)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
306,"M18","3522103468","""RGB(255,0,36)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
307,"M19","3522103473","""RGB(255,0,219)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
307,"M19","3522103473","""RGB(255,0,219)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
307,"M19","3522103473","""RGB(255,0,219)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
308,"M20","3522167710","""RGB(255,0,182)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
308,"M20","3522167710","""RGB(255,0,182)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
308,"M20","3522167710","""RGB(255,0,182)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
309,"M21","3522103490","""RGB(255,0,146)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
309,"M21","3522103490","""RGB(255,0,146)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
309,"M21","3522103490","""RGB(255,0,146)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
310,"M22","3522103451","""RGB(255,0,109)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
310,"M22","3522103451","""RGB(255,0,109)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
310,"M22","3522103451","""RGB(255,0,109)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
311,"M23","3522103507","""RGB(255,0,73)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
311,"M23","3522103507","""RGB(255,0,73)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
311,"M23","3522103507","""RGB(255,0,73)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
312,"M24","3522103468","""RGB(255,0,36)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
312,"M24","3522103468","""RGB(255,0,36)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
312,"M24","3522103468","""RGB(255,0,36)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
313,"N1","3522103473","""RGB(255,0,219)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
313,"N1","3522103473","""RGB(255,0,219)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
314,"N2","3522167710","""RGB(255,0,182)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
314,"N2","3522167710","""RGB(255,0,182)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
315,"N3","3522103490","""RGB(255,0,146)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
315,"N3","3522103490","""RGB(255,0,146)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
316,"N4","3522103451","""RGB(255,0,109)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
316,"N4","3522103451","""RGB(255,0,109)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
317,"N5","3522103507","""RGB(255,0,73)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
317,"N5","3522103507","""RGB(255,0,73)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
318,"N6","3522103468","""RGB(255,0,36)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
318,"N6","3522103468","""RGB(255,0,36)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
319,"N7","3522103473","""RGB(255,0,219)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
319,"N7","3522103473","""RGB(255,0,219)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
320,"N8","3522167710","""RGB(255,0,182)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
320,"N8","3522167710","""RGB(255,0,182)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
321,"N9","3522103490","""RGB(255,0,146)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
321,"N9","3522103490","""RGB(255,0,146)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
322,"N10","3522103451","""RGB(255,0,109)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
322,"N10","3522103451","""RGB(255,0,109)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
323,"N11","3522103507","""RGB(255,0,73)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
323,"N11","3522103507","""RGB(255,0,73)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
324,"N12","3522103468","""RGB(255,0,36)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
324,"N12","3522103468","""RGB(255,0,36)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
325,"N13","3522103473","""RGB(255,0,219)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
325,"N13","3522103473","""RGB(255,0,219)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
326,"N14","3522167710","""RGB(255,0,182)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
326,"N14","3522167710","""RGB(255,0,182)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
327,"N15","3522103490","""RGB(255,0,146)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
327,"N15","3522103490","""RGB(255,0,146)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
328,"N16","3522103451","""RGB(255,0,109)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
328,"N16","3522103451","""RGB(255,0,109)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
329,"N17","3522103507","""RGB(255,0,73)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
329,"N17","3522103507","""RGB(255,0,73)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
330,"N18","3522103468","""RGB(255,0,36)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
330,"N18","3522103468","""RGB(255,0,36)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
331,"N19","3522103473","""RGB(255,0,219)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
331,"N19","3522103473","""RGB(255,0,219)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
331,"N19","3522103473","""RGB(255,0,219)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
332,"N20","3522167710","""RGB(255,0,182)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
332,"N20","3522167710","""RGB(255,0,182)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
332,"N20","3522167710","""RGB(255,0,182)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
333,"N21","3522103490","""RGB(255,0,146)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
333,"N21","3522103490","""RGB(255,0,146)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
333,"N21","3522103490","""RGB(255,0,146)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
334,"N22","3522103451","""RGB(255,0,109)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
334,"N22","3522103451","""RGB(255,0,109)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
334,"N22","3522103451","""RGB(255,0,109)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
335,"N23","3522103507","""RGB(255,0,73)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
335,"N23","3522103507","""RGB(255,0,73)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
335,"N23","3522103507","""RGB(255,0,73)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
336,"N24","3522103468","""RGB(255,0,36)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
336,"N24","3522103468","""RGB(255,0,36)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
336,"N24","3522103468","""RGB(255,0,36)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
337,"O1","STD1","""RGB(31,119,180)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
337,"O1","STD1","""RGB(31,119,180)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
338,"O2","STD2","""RGB(255,127,14)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
338,"O2","STD2","""RGB(255,127,14)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
339,"O3","STD3","""RGB(44,160,44)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
339,"O3","STD3","""RGB(44,160,44)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
340,"O4","STD4","""RGB(214,39,40)""","","","ZSCAN12","""RGB(67,160,71)""","STANDARD","VIC","NFQ-MGB","",""
340,"O4","STD4","""RGB(214,39,40)""","","","GYPC1","""RGB(30,136,229)""","STANDARD","CY5","NFQ-MGB","",""
341,"O5","gBlock","""RGB(148,103,189)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
341,"O5","gBlock","""RGB(148,103,189)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
342,"O6","H2O","""RGB(30,136,229)""","","","GYPC1","""RGB(30,136,229)""","UNKNOWN","CY5","NFQ-MGB","",""
342,"O6","H2O","""RGB(30,136,229)""","","","ZSCAN12","""RGB(67,160,71)""","UNKNOWN","VIC","NFQ-MGB","",""
343,"O7","STD1","""RGB(31,119,180)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
343,"O7","STD1","""RGB(31,119,180)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
344,"O8","STD2","""RGB(255,127,14)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
344,"O8","STD2","""RGB(255,127,14)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
345,"O9","STD3","""RGB(44,160,44)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
345,"O9","STD3","""RGB(44,160,44)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
346,"O10","STD4","""RGB(214,39,40)""","","","DPP6","""RGB(124,179,66)""","STANDARD","VIC","NFQ-MGB","",""
346,"O10","STD4","""RGB(214,39,40)""","","","GYPC2","""RGB(0,172,193)""","STANDARD","CY5","NFQ-MGB","",""
347,"O11","gBlock","""RGB(148,103,189)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
347,"O11","gBlock","""RGB(148,103,189)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
348,"O12","H2O","""RGB(30,136,229)""","","","DPP6","""RGB(124,179,66)""","UNKNOWN","VIC","NFQ-MGB","",""
348,"O12","H2O","""RGB(30,136,229)""","","","GYPC2","""RGB(0,172,193)""","UNKNOWN","CY5","NFQ-MGB","",""
349,"O13","STD1","""RGB(31,119,180)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
349,"O13","STD1","""RGB(31,119,180)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
350,"O14","STD2","""RGB(255,127,14)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
350,"O14","STD2","""RGB(255,127,14)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
351,"O15","STD3","""RGB(44,160,44)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
351,"O15","STD3","""RGB(44,160,44)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
352,"O16","STD4","""RGB(214,39,40)""","","","GSX1","""RGB(0,137,123)""","STANDARD","VIC","NFQ-MGB","",""
352,"O16","STD4","""RGB(214,39,40)""","","","RALYL","""RGB(67,160,71)""","STANDARD","CY5","NFQ-MGB","",""
353,"O17","gBlock","""RGB(148,103,189)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
353,"O17","gBlock","""RGB(148,103,189)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
354,"O18","H2O","""RGB(30,136,229)""","","","GSX1","""RGB(0,137,123)""","UNKNOWN","VIC","NFQ-MGB","",""
354,"O18","H2O","""RGB(30,136,229)""","","","RALYL","""RGB(67,160,71)""","UNKNOWN","CY5","NFQ-MGB","",""
355,"O19","STD1","""RGB(31,119,180)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
355,"O19","STD1","""RGB(31,119,180)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
355,"O19","STD1","""RGB(31,119,180)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
356,"O20","STD2","""RGB(214,39,40)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
356,"O20","STD2","""RGB(214,39,40)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
356,"O20","STD2","""RGB(214,39,40)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
357,"O21","STD3","""RGB(44,160,44)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
357,"O21","STD3","""RGB(44,160,44)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
357,"O21","STD3","""RGB(44,160,44)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
358,"O22","STD4","""RGB(214,39,40)""","","","COL2A1","""RGB(216,27,96)""","STANDARD","FAM","NFQ-MGB","",""
358,"O22","STD4","""RGB(214,39,40)""","","","ImC","""RGB(192,202,51)""","STANDARD","VIC","NFQ-MGB","",""
358,"O22","STD4","""RGB(214,39,40)""","","","EpC","""RGB(0,137,123)""","STANDARD","CY5","NFQ-MGB","",""
359,"O23","gBlock","""RGB(148,103,189)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
359,"O23","gBlock","""RGB(148,103,189)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
359,"O23","gBlock","""RGB(148,103,189)""","","","EpC","""RGB(0,137,123)""","UNKNOWN","CY5","NFQ-MGB","",""
360,"O24","H2O","""RGB(30,136,229)""","","","COL2A1","""RGB(216,27,96)""","UNKNOWN","FAM","NFQ-MGB","",""
360,"O24","H2O","""RGB(30,136,229)""","","","ImC","""RGB(192,202,51)""","UNKNOWN","VIC","NFQ-MGB","",""
